id,text,time,sec,user
"216628715285778433","@stephaneguillon il y a plus de vie à un enterrement #FranceEspagne","22:28:05","15074","HugoLourdel"
"216628714975404035","@misterMofficiel ah Maxime commence a vanner, je croit que la la france est vraiment OuT. #FranceEspagne #Euro2012","22:28:05","15074","AlexisV76"
"216628714425954305","Bon, la France ne gagnera pas la vitrine ce soir. #FranceEspagne","22:28:04","15073","descoursdenis"
"216628710982422528","@fefeglm j'avoue y'avait rien à livetweet ... #franceEspagne","22:28:04","15073","LuunaUnab"
"216628710860791809","Le ballon est dans les mains du Goal Lloris [d'Hugo Lloris] #FranceEspagne #LOL","22:28:04","15073","LuYulah"
"216628710156148736","RT @JGalle: Ils savent qu'ils sont éliminés si ils perdent ? #FranceEspagne","22:28:03","15072","lesgensvaljean"
"216628709195657216","Menez, INVISIBLE MAN #FranceEspagne","22:28:03","15072","SUPAShyne"
"216628709157896192","J'ai honte de cette équipe de France ... #EUR02012 #FranceEspagne","22:28:03","15072","jc_mm"
"216628707064942593","RT @SimonDeBrito: Quelqu'un les a prevenus que c'etait pas un amical? #FranceEspagne","22:28:03","15072","AfterEight13"
"216628705034907648","RT @ElisaJFPB: Mettez Zahia sur le terrain, tu verras si il vont pas le bouger leur cul les français. #FranceEspagne","22:28:02","15071","bzerkdi"
"216628703852105728","Lire les commentaires sur #franceespagne me fait penser à moi quand je mate les césars ou les victoires de la musique.","22:28:02","15071","MVCDLM"
"216628703537545217","Plus qu'une dizaine de minutes à disputer dans cette partie. #EDF #FranceEspagne #euro2012 http://t.co/SRoJbuO1","22:28:02","15071","sports_fr"
"216628703168430082","Si François Hollande était au stade, on aurait gagné.. #FranceEspagne #EDF","22:28:02","15071","KV_Quentin"
"216628702983880704","#FranceEspagne approximations espagnoles, hors jeu français... Petit match si ça en reste là. Le pire quart pour l'instant #DCDC #Euro2012","22:28:02","15071","HeadhunterDav"
"216628700979007488","Je ne comprends vraiment pas pourquoi Blanc n'a pas laisse sa chance a Valbuena, je comprends pas #FranceEspagne","22:28:01","15070","Little_Shady83"
"216628700303724545","#FranceEspagne Un Match vraiment ennuyeux.","22:28:01","15070","Am1ne_"
"216628698403700737","Déjà, un match avec un arbitre qui s'appelle Risoli, on aurait du se méfier #franceespagne #lejusteprix","22:28:01","15070","BolinetteCendre"
"216628697459986432","Affligeant #FranceEspagne","22:28:00","15069","NicoPrin"
"216628695144734720","RT @its_julien: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:28:00","15069","OhRayaa"
"216628694955999235","Ah ben ils auront bien marché pendant ce match... #FranceEspagne","22:28:00","15069","Celyne37"
"216628694683365376","Casillas se fait chier. #FranceEspagne","22:28:00","15069","ImTonnyMontana"
"216628694230372352","RT @KeniTombarello: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:28:00","15069","____Marvin"
"216628693555101696","RT @psgfan77: Vivement que les Allemands défoncent cette vilaine équipe d'Espagne. #Euro2012 #FranceEspagne","22:27:59","15068","saidofish67"
"216628693051777024","Le fameux jeu à 11 touches de balles de Nasri #FranceEspagne","22:27:59","15068","Jeromeradio"
"216628690476466176","#FranceEspagne vraiment un match de merde","22:27:59","15068","audouxx"
"216628689591484416","Finalement il y n'a que grace a l'orage qu'on a mouillé le maillot dans cet #Euro2012 #FranceEspagne","22:27:59","15068","Fab_Michel"
"216628687058124800","RT @Antoine_Leveque: Au moins avec Zahia, Ribery et Benzema faisaient de vraies passes. #FranceEspagne","22:27:58","15067","SuperMouDu6mai"
"216628686286372864","la france va perdre et ca m'etonne pas !!!! suis-je normale?? #franceespagne","22:27:58","15067","christineBiard"
"216628684176637952","RT @M3MH2O: Le commentateur #FranceEspagne qui n'arrête pas de dire ""Clichy à gauche"". J'ai toujours cru que c'était une ville de droite #JaiOse #JeSors","22:27:57","15066","CamillePouzol"
"216628683132248064","RT @BAH_LAMINE: Que Zidane mette son gâteau d'anniversaire au frigo et vienne sur le terrain. #FranceEspagne","22:27:57","15066","MayeezyJr"
"216628682192715778","Quel match de merde, ils méritent même pas d'égaliser! rentrez à clairefontaine en car miskine ! #FranceEspagne","22:27:57","15066","GoCrescendo_"
"216628680787632129","Pourquoi on s'ennuie toujours des que la France joue au foot? Frustrant again and again... #FranceEspagne","22:27:56","15065","pierre78590"
"216628680003289089","Un vrai match de merde #FranceEspagne","22:27:56","15065","Freakyfrancky"
"216628679491588096","RT @JohnSulo: J'ai l'impression de regarder la 17eme journée de ligue 2 #Euro2012 #FranceEspagne","22:27:56","15065","marcpoelvoorde"
"216628676924682241","#EURO2012 : Je m'emmerde tellement pendant ce #FranceEspagne que j'en viens à regarder ça... http://t.co/4GdjXzAh","22:27:56","15065","LaitRep"
"216628676794662913","Bref, heureusement qu'Hugo est là, sinon... On aurait été dans la merde ! #Lloris #FranceEspagne #EURO2012","22:27:55","15064","ItsAnaais"
"216628675662188544","Ils ont déja abandonnés, honte sur nous #FranceEspagne #Honte","22:27:55","15064","elisa_tissot"
"216628675544756224","Faites rentrer Wiltord punaise ! #FranceEspagne","22:27:55","15064","ElkandoussiAbdi"
"216628674932387840","P'tain vous êtes tous très bons là. La nullité vous inspire vraiment à ce que je vois!! #TwitterFaitDesBlagues #lol #FranceEspagne","22:27:55","15064","r4ch__L"
"216628674806546432","RT @jaycordial: Limite ca a l'air d'un match amical.. #FranceEspagne","22:27:55","15064","ReyshanVaffoor"
"216628674680725506","Normal que Gerrard gagne pas un duel, c'est un Piqué #Euro2012 #FranceEspagne #edf #onycroit","22:27:55","15064","Infosfootball10"
"216628669471404033","RT @Nain_Portekoi: J'ai comme la légère impression que le coq français va finir dans la paella. #euro12 #FranceEspagne","22:27:54","15063","Daniel_MchlBgvn"
"216628669387522049","#FranceEspagne le match le + chiant du monde","22:27:54","15063","nounours"
"216628668645117952","MAIS BOUFFEZ-LES, TOUCHE LE CE BALLON, p'tain. #FranceEspagne","22:27:54","15063","wildRavioli"
"216628666468270080","Je pensais que Blanc allait faire entrer Nasri son chouchou à la place de Clichy #FranceEspagne #vannedelennui","22:27:53","15062","mistermeth78"
"216628664383700993","Quel match ennuyeux!!!!!!👎😢⚽ #FranceEspagne #EDF #EUR02012  Gréce/ Allemangne meilleur jeu!👍","22:27:53","15062","iblanchot"
"216628664366940160","Sinon les français ont été payé pour ne pas attaquer ? #franceEspagne","22:27:53","15062","lynfogeek"
"216628664039776257","RT @its_julien: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:27:52","15061","sofyou"
"216628663477743617","Imaginez un instant que nos joueurs s'appellent André, Fernand, Gérard ou Serge... #FranceEspagne","22:27:52","15061","Manuscule"
"216628660332019713","ZzzzZzZZzz... #FranceEspagne","22:27:52","15061","Mel0dy_B"
"216628659908390913","Mais tellement d'accord!!! RT @Bruce_Toussaint Sérieusement  C'est quoi ce match...?? #euro2012  #FranceEspagne","22:27:51","15060","ch_carriere"
"216628659300216835","5 mins cmon ladss #FranceEspagne","22:27:51","15060","Mosawer1234"
"216628657232412674","Encore 5 minutes de souffrance et c'est la délivrance, on retrouve nos bleus bite après ce #FranceEspagne pathétique, honteux, calamiteux !","22:27:51","15060","Insoumix"
"216628656238366720","direction paris pour l'équipe def .... =/ #FranceEspagne","22:27:51","15060","A2liineB"
"216628655772803072","je fais des pronostics et pas d'assistanat #FranceEspagne #Euro2012","22:27:50","15059","virginiecapric"
"216628655076544512","RT @Lagaufree: Comme une envie de tous les demonter quand ils jouent en arrière.#FranceEspagne","22:27:50","15059","moussKfey"
"216628652731936768","RT @CorsicaVendetta: 22h22 une pensée pour cette équipe de ""France"" très navrante #TF1 #FranceEspagne","22:27:50","15059","sharonroha"
"216628650450239488","SNIF #FranceEspagne","22:27:49","15058","CaalebLivinsqy"
"216628649951109121","#FranceEspagne lethal injection","22:27:49","15058","dbledaddy"
"216628648898330625","Go faire du Kick &amp; Rush, il nous reste plus que ça. #FranceEspagne","22:27:49","15058","SofianSALMI"
"216628644691447810","#Giroud il aurait dû rentrer plut tôt. Peut-être qu'il aurait marqué. #FranceEspagne.","22:27:48","15057","Coraline_Dcosta"
"216628644636921856","Quel match de merde! #FranceEspagne","22:27:48","15057","Doulay"
"216628644553043968","RT @Detracteur: Les Espingoins seront pas fatigués face aux Portuguesh comme ça ! #Euro2012 #FranceEspagne","22:27:48","15057","AfterEight13"
"216628643978424320","RT @LeMondefr_Sport: Les Français ont la possession de balle... c'est maintenant ou jamais http://t.co/VqdMBVqN #FranceEspagne #euro2012","22:27:48","15057","salutgrace"
"216628643781287936","90 minutes de silence pour Thierry Roland, je trouve que ça fait un peu beaucoup quand même... #FranceEspagne #Ennui","22:27:48","15057","beaulieusard"
"216628643634479105","ZZZzzzZZzzZzz... #FranceEspagne","22:27:48","15057","FranckS13"
"216628643529629696","C'est long mais long ... J'en peux plus ! #EDF #franceEspagne #euro2012","22:27:48","15057","LE_JA"
"216628643466723328","Je crois qu'il faut se rendre à l'évidence : on a une équipe de France qui a pas faim de gagner. Ils foutent la honte !!! #FranceEspagne","22:27:48","15057","TitiliCruella"
"216628643093422081","C'est moi ou ce match est nul ? #FranceEspagne #euro2012","22:27:47","15056","M_Mou08"
"216628642934042625","A l'évidence, la corrida n'est pas interdite en Ukraine... #FranceEspagne","22:27:47","15056","jerome_lefebvre"
"216628642908864512","RT @EA_FIFA_France: RT si vous pensez que la France va égaliser dans les dernières minutes ! #FranceEspagne","22:27:47","15056","MHO_TLoZ"
"216628642002898944","RT @LeZappeurFou: Laurent Blanc serait sur le point de demander sa femme en mariage devant les caméras de TF1 #FranceEspagne","22:27:47","15056","lovelymars13"
"216628641872871425","RT @SkyTomuch: Faut peut-être attaquer là ! #FranceEspagne","22:27:47","15056","Smile_Luucie"
"216628641872871425","RT @SkyTomuch: Faut peut-être attaquer là ! #FranceEspagne","22:27:47","15056","Smile_Luucie"
"216628641164038145","RT @Neigers: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:27:47","15056","MaeB_igSpender"
"216628640958525440","On joue à la même vitesse qu'une équipe qui assure le score là... On maîtrise... #FranceEspagne","22:27:47","15056","Witcheud"
"216628640664928257","Que quelqu'un dise à Pique d'enlever sa casquette. #FranceEspagne #Euro2012","22:27:47","15056","Baotoan"
"216628640375521280","RT @Miss_Plume: Ce match est aussi passionnant qu'un détartrage. #FranceEspagne #Euro2012","22:27:47","15056","cybermetisse"
"216628639435993088","Les moules sont frites #FranceEspagne","22:27:47","15056","Lincoherent"
"216628639108833280","RT @ZeuStef: On se fait chier 🎶 On se fait chier 🎶 On se fait chier 🎶 On se fait chieeeerr 🎶 #Euro2012 #FranceEspagne","22:27:46","15055","HassibaMinaj"
"216628639029133312","Mais je ne comprendrait jamais pourquoi faire entrer Giroud à la fin, en fait juste pour dire il est en #Edf #FranceEspagne","22:27:46","15055","sheryDolce"
"216628636839706624","RT @_FBGuy: Bah, pourquoi il joue pas Zidane ? #FranceEspagne","22:27:46","15055","PricamPrideca"
"216628635216519168","Moi je regarde pas le match #FranceEspagne","22:27:46","15055","1D_JulY1D"
"216628632611856384","RT @MValent1: Le chien de Nadal repéré dans les vestiaires espagnoles (source Y. Noah) #FranceEspagne #euro2012 http://t.co/mH4gSXVA","22:27:45","15054","fanf_org"
"216628631357767681","Si j'étais payé autant qu'eux et si j'avais l'honneur de représenter mon pays, je m'casserai qd mm plus le Q! #allezlesbleus #FranceEspagne","22:27:45","15054","yan_mal"
"216628629994610688","RT @Eniiluap: J'avoue, je ne connais pas grand chose au foot. Mais là je me fais très chier ! #FranceEspagne","22:27:44","15053","info_securite"
"216628629617123328","Piqué a la même coiffure que Tintin. Coïncidence ? #FranceEspagne #Euro2012","22:27:44","15053","LaurentDiNardo"
"216628627066986498","RT @Bruce_Toussaint: Sérieusement  C'est quoi ce match...?? #euro2012  #FranceEspagne","22:27:44","15053","DonSebaztian"
"216628623472476160","Bon, bonne nuit #franceEspagne","22:27:43","15052","Maxime_78"
"216628620284796928","RT @M3MH2O: Le commentateur #FranceEspagne qui n'arrête pas de dire ""Clichy à gauche"". J'ai toujours cru que c'était une ville de droite #JaiOse #JeSors","22:27:42","15051","Peuple2France"
"216628619764711424","@bou_ju #franceespagne. Lent lent lent...out la france!","22:27:42","15051","Bar_Hebraeus"
"216628619169112064","RT @KeniTombarello: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:27:42","15051","CyrielleKiller_"
"216628617583661056","RT @ahmedgoom: Peut-on m'expliquer comment les joueurs peuvent être essoufflés alors qu'ils n'ont rien fait du match !? #FranceEspagne","22:27:41","15050","____Marvin"
"216628616392474624","RT @Antoine_Leveque: Au moins avec Zahia, Ribery et Benzema faisaient de vraies passes. #FranceEspagne","22:27:41","15050","NOEL94932385"
"216628613955588097","RT @MattGauthier: quelqu'un sait quand le match commence ? 85min d'entrainement c'est sympa mais bon.....#onsemmerde #franceespagne","22:27:40","15049","Cassou_Girl"
"216628609790644225","C fini #FranceEspagne","22:27:39","15048","popfox974"
"216628603604054016","#Benzema et #Ribery étaient plus abiles dans leurs passes avec #Zahia que sur le terrain ce soir...#FranceEspagne","22:27:38","15047","KevinGourdon"
"216628602337374209","RT @its_julien: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:27:38","15047","William_8_8"
"216628600588345344","Le match #FranceEspagne est soporifique.","22:27:37","15046","Alban_Lcr"
"216628599422324738","Je reste persuadé que ce n'est pas le match là! c'est une comédie musicale! Tf1 déconne avec la programmation  les gars #FranceEspagne","22:27:37","15046","knykweez972"
"216628598570889216","RT @LeonLeRonchon: #FranceEspagne : les bleus sont à l'image de la France actuelle.. Sans ambition, sans envie, sans réflexe, sans jambe, sans tête ...","22:27:37","15046","benjamingodard"
"216628595618086912","Je sais pas, dans les gradins, montrez vos seins. FAÎTES QUELQUE CHOSE ! #FranceEspagne","22:27:36","15045","Arnaud_ohh"
"216628593772601345","Comment perdre 90 minutes de sa vie #FranceEspagne","22:27:36","15045","HugoLourdel"
"216628593348984833","RT @yeahitswitha: Non mais la honte quoi. #FranceEspagne","22:27:36","15045","post_itt"
"216628590622674944","RT @Lahimself: La solution c'est Zahia dans les buts de l'Espagne ! Ils vont tous se ruer vers l'attaque #FranceEspagne","22:27:35","15044","Clara_Delattre"
"216628590119370752","Mais quel match pourri. #FranceEspagne #TF1 #EDF #Euro2012","22:27:35","15044","TahinaRandria"
"216628585555955712","RT @LeZappeurFou: Avant on gueulait devant la télé ""ET UN ! ET DEUX ! ET TROIS !! ZERO !!"" mais ça c'était avant #FranceEspagne","22:27:34","15043","Sealkiller83"
"216628582582206464","RT @mouloudachour: Si j'avais la même pression que les bleus ce soir j'aurais déjà fini en smoothie #jeveuxetre1fruit #FranceEspagne","22:27:33","15042","pauline_dsrc"
"216628578459201537","@zemmoureric @aurelifil Vous êtes vraiment shootez au foot #FranceEspagne monsieur","22:27:32","15041","PBompain"
"216628577876193280","RT @Garriberts: Attention, blague de foot: il est rentré Nasri? #FranceEspagne","22:27:32","15041","arthurperault"
"216628577309949953","L'arbitre italien est bon a rien ! #franceespagne #euro2012","22:27:32","15041","77_simon"
"216628576668221440","Bon... A dans deux ans... #FranceEspagne","22:27:32","15041","Sligz_"
"216628575695151104","RT @Antho_eurosport: Je m'ennuie tellement que je tweete... #FranceEspagne","22:27:31","15040","SimonTexier"
"216628575401549824","RT @ItsSephoraBrown: #FranceEspagne Allez L'Espagne ! La meuf qui soutien meme pas le pays ou elle vie , Fuck la France la ils ons trop nul malgres leurs talents","22:27:31","15040","WorldNeedsCB"
"216628573384097795","RT @JOUUULAYE: Benzema degage batard va #FranceEspagne","22:27:31","15040","1Dillove"
"216628572918521856","Le plus long round d'observation ever ! #FranceEspagne","22:27:31","15040","lglode"
"216628572423593984","Même le réalisateur est à la ramasse #FranceEspagne #euro2012","22:27:31","15040","ainsivalinfo"
"216628571022696449","il narrive plus a courir #FranceEspagne","22:27:30","15039","david_dumery"
"216628570766848000","""@LiliDaloca: @A_Fatyma Rêveuse va ! #Euro2012 #FranceEspagne"" C'est le cas de le dire :s","22:27:30","15039","A_Fatyma"
"216628570309656577","#FranceEspagne Boring match","22:27:30","15039","betandbetter"
"216628568107663360","Arbitrer à l'anglais c'est cool, mais bon parfois faut pas abuser #FranceEspagne","22:27:30","15039","IAmAghi"
"216628566291517440","#franceespagne heureusement que l'on a pas rencontré l'Allemagne ils nous auraient mis la fessée","22:27:29","15038","reglisse_menthe"
"216628565721104385",":O~ #FranceEspagne","22:27:29","15038","ChristCafardy09"
"216628565549129728","RT @laurentbazin: Lloris, meilleur français de l'Euro. #FranceEspagne #Ouf","22:27:29","15038","horanTHEbest"
"216628565335212032","Après la Grèce, la France. Chacun son tour... #FranceEspagne","22:27:29","15038","PoireBelLN"
"216628560927006721","Au revoir Euro 2012  #euro2012 #FranceEspagne #chiantamourir","22:27:28","15037","bedorf86"
"216628559840673792","RT @itsGls: Vous imaginez, Zidane arrive dans un rayon de lumière dans le stade, ""Je vais vous aidez"" #FranceEspagne","22:27:28","15037","BYEkimberlyy"
"216628556502007808","Vivement que les Allemands défoncent cette vilaine équipe d'Espagne. #Euro2012 #FranceEspagne","22:27:27","15036","psgfan77"
"216628554392281088","RT @SarkOver: Quelqu'un peut désactiver le ralenti ? #FranceEspagne","22:27:26","15035","WKHTP"
"216628552517419008","RT @Fabrice_Torres: Rt si toi aussi t as perdu 2h de ta soirée #FranceEspagne","22:27:26","15035","F_Suckre"
"216628550625800194","RT @FaridAannabe: L'avion Air France à destination de Guantanamo est attendu demain à 10h. #FranceEspagne #Euro2012","22:27:25","15034","YaBoss75"
"216628547379396608","Comme dirais @ThomasngijolV dans son spectacle : ""Je suis déçu !"" #FranceEspagne","22:27:25","15034","DjezzyGuet"
"216628543000555521","only got 4 minutes to save the honour #FranceEspagne","22:27:24","15033","BBrownSkinNG"
"216628541700317184","RT @Bruce_Toussaint: Sérieusement  C'est quoi ce match...?? #euro2012  #FranceEspagne","22:27:23","15032","2012encampagne"
"216628539456356352","J'aime bien Olivier Giroud, bon état d'esprit, il y va. #foot #Euro12 #FranceEspagne","22:27:23","15032","SeekerSeer"
"216628536813948930","#franceespagne aller l'OM!","22:27:22","15031","Bouatlag"
"216628536717484033","Supeeeeeeeeeeeer lent #FranceEspagne","22:27:22","15031","HansKabore"
"216628535635345408","Notre nullité est contagieuse. lol #FranceEspagne #euro2012","22:27:22","15031","olivier4SR"
"216628534746165248","Je suis sensé sortir après le match mais je sens que je vais m'endormir avant #FranceEspagne","22:27:22","15031","JadenPSB"
"216628533760507905","Jsavai pas ke les guignols etai teletransmi sur tf1 mtn... #franceespagne","22:27:21","15030","OmbelineRx"
"216628533383004160","Le pire dans tout ça c'est que les Espagnols jouent pas au mieux ! #FranceEspagne #euro2012","22:27:21","15030","Loic_Petit"
"216628529910132736","RT @M3MH2O: Le commentateur #FranceEspagne qui n'arrête pas de dire ""Clichy à gauche"". J'ai toujours cru que c'était une ville de droite #JaiOse #JeSors","22:27:20","15029","MehdiMorad"
"216628529696215040","Quelqu'un les a prevenus que c'etait pas un amical? #FranceEspagne","22:27:20","15029","SimonDeBrito"
"216628524541423616","@NiallOfficial @Savan_Kotecha Hey boys how are u today ? You watching a match ? #FranceEspagne","22:27:19","15028","IDONTLIKESPOON"
"216628523778064384","RT @its_julien: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:27:19","15028","Zelvac"
"216628523715137536","RT @Sidi_la: Je sais pas pour vous mais pour moi l'équipe de Domenech jouait mieux que celle-ci #FranceEspagne","22:27:19","15028","ALIntheBuilding"
"216628522893058048","AKUNAMATATA  ( je perd la tête .. vraiment )#Euro2012 #FranceEspagne","22:27:19","15028","Mlle_Mitchelle"
"216628522079358976","RT @its_julien: Et si on mettait Ribery en gardien Français pour faire peur aux joueurs Espagnols. #FranceEspagne","22:27:19","15028","Soma1D"
"216628519369842689","#FranceEspagne #Nasri, Nazri t'es ou.?","22:27:18","15027","surveilleur"
"216628519084638210","N'empêche si on en reste là, ça laisse pas mal de chances pour le match retour... #BougezVousLeQ #FranceEspagne #euro2012","22:27:18","15027","matieurober"
"216628519067844609","J'm'en fous on est champion du monde 98 ! #EUR02012 #FranceEspagne","22:27:18","15027","Hbenham"
"216628516786143233","Olive et Tom, ils sont toujours ensembles... Tom, Olivier sont super entraînés, ils sont venus pour gagner ! #FranceEspagne #Euro2012","22:27:17","15026","marifline"
"216628515938906114","#FranceEspagne tédio","22:27:17","15026","jagobras"
"216628515662082050","RT @MarieMP_BG: Dans 10 minutes, bye bye l'euro !! #Tristevériter #FranceEspagne","22:27:17","15026","ElenixMartin"
"216628515519479809","Ils sont tous arrêtés. Ces puants. Jsuis énervé #FranceEspagne","22:27:17","15026","IlyasseZaki"
"216628513481048064","#FranceEspagne","22:27:17","15026","Samuel_Harris_"
"216628509198659587","""@___DSK___: Perso, ma dernière cartouche, je l'ai tirée il y a déjà deux heures. #FranceEspagne #Giroud"" un BG celui là !","22:27:16","15025","Alex_Bouv"
"216628508712120320","RT @Nellaouw971: Et Wiltord il rentre quand pour égaliser? #FranceEspagne","22:27:15","15024","ThomasReyal"
"216628508565323778","Le match et nul on se fait chier #FranceEspagne #EuroRtbf","22:27:15","15024","olivierDush"
"216628507533516803","#franceespagne plus que 5 mn d'ennui...","22:27:15","15024","nolegz_com"
"216628506518503424","RT @M3MH2O: Le commentateur #FranceEspagne qui n'arrête pas de dire ""Clichy à gauche"". J'ai toujours cru que c'était une ville de droite #JaiOse #JeSors","22:27:15","15024","stefou1"
"216628506275221504","RT @DylanChatelain: OHHHHH LE BUT DE BENZEMA PLEIIII NE LUCARNE SUPERRRRBE ! Non je déconne. Je m'entraîne au cas ou ... #FranceEspagne","22:27:15","15024","Lana_rchie"
"216628505369251841","RT @Sid_Odj: L'Espagne va bientôt finir son décrassage pour son match de mercredi prochain #FranceEspagne","22:27:15","15024","Romina9429"
"216628503918030848","RT @Keuj_Del: Meme #Zahia elle lui avait pas dechirer ses hàbits comme ca a #Ribery !!! Qui a fait ca? #FranceEspagne","22:27:14","15023","Julien_zam"
"216628501795700736","RT @mathieu_hingant: Si la France gagne, je mange de la paella tous les jours pendant un mois #FranceEspagne","22:27:14","15023","Erwen2"
"216628501263036416","#FranceEspagne le cochon est dans le maïs","22:27:14","15023","thierrymlx"
"216628500445151232","Depuis le but espagnol c'est le calme plat, en bref : on s'emmerde ferme ds ce match #FranceEspagne #euro2012","22:27:13","15022","VincentDelcroix"
"216628498889048064","Non mais la honte quoi. #FranceEspagne","22:27:13","15022","yeahitswitha"
"216628498410901504","C'est mieux que le vieux match #FranceEspagne #LT","22:27:13","15022","SandrineRichiye"
"216628494707335170","je plains les commentateurs de ce match qui doivent broder alors qu'il n'y a rien à dire ! #FranceEspagne #Euro2012","22:27:12","15021","EmmanuelleGeoff"
"216628493155450880","C'est même pas du foot qu'ils produisent les français mais de la figuration. Aucune envie bordel de merde #FranceEspagne","22:27:12","15021","Sidi_la"
"216628493155450880","C'est même pas du foot qu'ils produisent les français mais de la figuration. Aucune envie bordel de merde #FranceEspagne","22:27:12","15021","Sidi_la"
"216628492459196416","RT @Antoine_Leveque: Au moins avec Zahia, Ribery et Benzema faisaient de vraies passes. #FranceEspagne","22:27:12","15021","glecerf"
"216628489695133696","Messieurs vous avez 5 minutes pour en mettre un. #FranceEspagne","22:27:11","15020","FouadFoued"
"216628488386510848","#euro2012 en 424 ça devient très compliqué de remonter le ballon ... #FranceEspagne","22:27:11","15020","angakok"
"216628488260698112","@F_Larbi Carton plein...je confirme tu ES Blanc ;) #FranceEspagne #Euro2012","22:27:11","15020","SabrinaKah"
"216628488130658304","il est bored un peu ce match #FranceEspagne","22:27:10","15019","WillowAuror"
"216628487459577857","Magnifique saut-chassé de Giroud. Un match de haute voltige. #FranceEspagne","22:27:10","15019","JoReport"
"216628486675243009","SOPORIFIQUE &gt; Définition : Qui a la vertu d'endormir &gt; Synonyme : #FranceEspagne #Euro2012","22:27:10","15019","__jonAtan"
"216628485576339456","On se donne a fond la allez !!!! #FranceEspagne","22:27:10","15019","CelineDancer"
"216628485328871424","""On cherche Giroud en profondeur"", pour un gars qui a fait la couv de #TETU... #Euro2012 #FranceEspagne","22:27:10","15019","SylvainTrinel"
"216628484976545792","RT @SarahMcLv: L'équipe de France de foot ne fera plus rien parce qu'elle s'en fout, elle est trop payée. #Euro2012 #FranceEspagne","22:27:10","15019","DROOPYLOVE94"
"216628484062183424","RT @its_julien: Il faudrait appeler Zahia pour motiver les joueurs Français. #FranceEspagne","22:27:10","15019","Alji_"
"216628483672129536","on aura donc eu notre purge, digne de la L1. Par contre, je ne vois pas l'Espagne gagner l'#Euro2012 vu le niveau affiché #FranceEspagne","22:27:09","15018","mobivince"
"216628482879397888","Comme une envie de tous les demonter quand ils jouent en arrière.#FranceEspagne","22:27:09","15018","Lagaufree"
"216628482434809856","J'aime pas le foot #franceespagne #euro2012 mais l'Espagne pour les vacances c'est bien #pasdefootcesoir","22:27:09","15018","SoChik75"
"216628480832573440","#euro2012 #franceespagne RIEN à regretter il n'y a rien eu","22:27:09","15018","CiminoSerge"
"216628480568332288","RT @MajidBERHILA: #FranceEspagne j'ai l'impression de voir un match de Ligue 2","22:27:09","15018","doud2z"
"216628478714445825","RT @its_julien: Et si on mettait Ribery en gardien Français pour faire peur aux joueurs Espagnols. #FranceEspagne","22:27:08","15017","mlleLauryn"
"216628477858824192","J'aurais payé ma place pour ce match , j'aurais demandé un remboursement immédiat. #FranceEspagne","22:27:08","15017","IsraelBatun"
"216628477393248258","Pour qu'on marque faudrait un penalty quoi... #Euro2012 #FranceEspagne","22:27:08","15017","Mathilde_Moore"
"216628476973809665","Ils vont rentrer en avion, en train ou à pied ? #FranceEspagne","22:27:08","15017","TontonFlouze"
"216628476382429184","RT @rvchevchev: Comment perdre 90 minutes de sa vie....quel ennui...#FranceEspagne","22:27:08","15017","stip93"
"216628469445042177","RT @zemmoureric: .@aurelifil pour que votre tweet soit lu il faut mettre #FranceEspagne madame.","22:27:06","15015","marie2Rieux"
"216628464692895746","Allez, bougez le cul !! Plus que 5min !!! #FranceEspagne","22:27:05","15014","AlexyManiak"
"216628462209875968","Merci a l'equipe de france de soigner mes problemes d'insomnie #FranceEspagne","22:27:04","15013","Jawal78"
"216628459101880320","#FranceEspagne il reste encore une heure? On a nos chances","22:27:04","15013","gillesverdez"
"216628458724401152","On se fait ch*** #edf #FranceEspagne !","22:27:03","15012","Ad_Gas"
"216628456052633601","RT @SandrineKbis: ""Ribéry est essoufflé"" Normal le mec il court pour 11 depuis 4 matchs #FranceEspagne","22:27:03","15012","Nawb94"
"216628454324572161","RT @Od_Ah_Viing: Comme chanterait Lara Fabian (vous m'excuserez pour la référence hein !) J'Y CROIIIIS ENCOOOOOOOOOORE ♪ #FranceEspagne","22:27:02","15011","SiM07Bzh"
"216628453275996160","RT @Cassou_Girl: Roh cette passe foireuse !!!! #FranceEspagne #Euro2012","22:27:02","15011","corraliie"
"216628452365840384","@FredMailliet Peut-être ? Sûrement le plus mauvais match de l'Euro ! #FranceEspagne","22:27:02","15011","Coyotedu86"
"216628451627642880","I'm not saying it because I'm French but French team surprisingly deserved to win that game #FranceEspagne #euro2012","22:27:02","15011","theskatorialist"
"216628451606663170","A. Iniesta est remplacé par S. Cazorla, les Espagnols mènent toujours 1 à 0 #FranceEspagne #Euro2012","22:27:02","15011","le12emehomme"
"216628451497615361","RT @Detracteur: Tu imagines Platini qui descend et qui remplace Benzema et marque un coup-franc ! #Euro2012 #FranceEspagne #Rêve","22:27:02","15011","Hoppy_C"
"216628450117681152","La solution c'est Zahia dans les buts de l'Espagne ! Ils vont tous se ruer vers l'attaque #FranceEspagne","22:27:01","15010","Lahimself"
